Taxpayer ID,Declared Income,Deductions,Sector
TXP_995200EC49,24403.97,2316.26,Technology
TXP_F91D21FFEF,75121.46,11200.35,Education
TXP_F9064ED371,31436.72,,Services
TXP_39FCC9C5E3,34984.87,1369.57,Retail
TXP_645949C31F,29065.27,1012.53,Education
TXP_4334FB866E,37481.86,5983.39,Technology
TXP_D3DD61FD06,235632.06,43208.39,Services
TXP_841B4375F5,92972.96,9601.53,Manufacturing
TXP_BDCB0B4BF5,228028.18,25204.0,Technology
TXP_A76B1F2393,57611.77,9103.22,Manufacturing
TXP_4AFEF1082F,70052.0,8554.48,Retail
TXP_C0A59EF621,73818.19,5501.82,Other
TXP_0B9F68DFC2,15000.0,2192.29,Finance
TXP_980D1CACF2,54734.33,12223.46,Services
TXP_FABE6348BC,17060.39,2189.74,Healthcare
TXP_09F75F2F7E,59755.57,6505.65,Retail
TXP_E35994CE5A,46142.6,9892.66,
TXP_57E4105410,64465.75,11592.02,Technology
TXP_9FEEC4FD46,83359.87,15734.1,Services
TXP_43D20C2F35,49722.32,6465.62,Construction
TXP_5959ACF7B7,46163.25,6849.09,Manufacturing
TXP_D0BCDE5B78,80087.18,15023.59,Construction
TXP_8076694E6E,,6299.64,Healthcare
TXP_FA4AA7FF93,208541.85,37135.89,Retail
TXP_14CC7FF221,74354.89,4906.01,Construction
TXP_264171B2BD,19511.8,3887.95,Construction
TXP_B6EE745DFA,40074.94,5009.78,Construction
TXP_B3508E2CE5,33259.15,5588.12,Retail
TXP_6081AC14A2,15990.63,2773.98,Healthcare
TXP_88C69BF494,22919.9,3012.34,Retail
TXP_F11C1F1527,86235.53,16146.61,Services
TXP_D8C4B0FD7E,10340.56,1918.881812201079,
TXP_3DA69DCBCE,22681.21,4374.77,Construction
TXP_F64142617E,250000.0,13363.26,Finance
TXP_D9CE8C1616,81925.23,16058.03,Technology
TXP_C6B7CCFC0E,54589.07,6325.4,Retail
TXP_56A8E2DCD5,25870.87,2007.96,Healthcare
TXP_932E5EC661,36804.33,4808.51,Finance
TXP_1F049576BD,79810.94,7733.32,Technology
TXP_9B29A957A2,160685.34,26427.71,Retail
TXP_37EAE97FE3,16398.72,3043.0852440659,Services
TXP_560A0111EC,250000.0,22712.05,Services
TXP_3035B77E8C,15000.0,2882.91,Retail
TXP_D3B03B2A58,99014.05,16772.44,Other
TXP_D74501B294,157627.94,28494.76,Finance
TXP_61AB241480,15155.03,3089.68,Healthcare
TXP_F5A74EF471,16661.43,3091.835934636173,Technology
TXP_9C4FCFDF3C,82879.44,11043.28,Services
TXP_B48841E432,7762.25,1440.428791744144,Finance
TXP_C2584C0C10,56764.23,6584.17,Services
TXP_BD38C071B4,17616.71,1344.24,Retail
TXP_BBA0F504F2,42305.05,6263.68,Construction
TXP_C0CD217DF0,161982.13,24497.91,Construction
TXP_56723606DA,69648.71,,Services
TXP_86F432B6C2,72268.25,8022.19,Education
TXP_D5D0736576,125289.33,9647.37,Manufacturing
TXP_616240606E,250000.0,38730.88,Healthcare
TXP_7075C4E41D,141100.24,12437.81,Services
TXP_A6D76D330A,16097.46,2245.99,Retail
TXP_B2B4A7D65C,15420.59,1306.78,Technology
TXP_7C98FD7C85,27984.92,2257.73,Other
TXP_4B3133398F,77894.93,15234.34,Education
TXP_49BABC5B6B,41390.3,1923.47,Education
TXP_66A6753FE2,83161.09,11545.48,
TXP_AABAF3F4DB,33298.4,3080.16,Other
TXP_0D702D8131,108210.99,6022.01,Healthcare
TXP_594859C317,22088.19,2846.3,Construction
TXP_2EBD85234B,77513.17,14545.39,Construction
TXP_4A64B7BCBC,18664.13,3641.41,Healthcare
TXP_ACA5AB74BF,36190.29,7196.14,Finance
TXP_57E373075D,112079.46,2606.59,Retail
TXP_49B8326447,,35249.03,Services
TXP_355ABF0741,134493.88,14708.41,Healthcare
TXP_2C4B539FDD,239347.91,25256.05,Services
TXP_DF9CC0DFEE,104907.08,17264.78,Technology
TXP_BD2AE506FD,96965.8,24288.24,Finance
TXP_DD22F6C555,61897.61,3182.71,Technology
TXP_58BB13E7DB,32074.4,4402.34,Construction
TXP_5D9D148B17,50646.97,5723.51,Manufacturing
TXP_7D0D6CFE51,188451.81,38104.55,Construction
TXP_F75FE512BF,23826.89,4436.39,Finance
TXP_8278786582,,4481.94,Services
TXP_F8C9601AC2,15000.0,2221.47,Finance
TXP_657291A187,102104.91,18412.06,Services
TXP_294E39753B,,24346.4,Healthcare
TXP_19A6FABA8D,47535.04,4871.35,Construction
TXP_2FEB5D23D7,101225.6,15934.25,Services
TXP_AD1212C770,47256.66,6335.31,Retail
TXP_2C6050F35B,122249.49,24621.18,Other
TXP_78F42C99C9,169699.87,26198.99,Construction
TXP_C8C3AA613A,81395.3,14835.2,Services
TXP_5D7E6CFC5B,230232.21,40186.42,Healthcare
TXP_1FCCAAC99A,250000.0,30974.47,Retail
TXP_84EEB28ADE,27322.17,2489.87,
TXP_C59E92F8E4,40235.35,5484.8,Technology
TXP_9DA75FC58B,78833.89,10545.31,Technology
TXP_566BE44AC2,92290.38,21703.93,Other
TXP_11BE3A7052,33175.12,4159.26,Retail
TXP_4199CE85D4,111976.75,10651.29,Retail
TXP_CBE4EFF6C7,96456.07,12412.0,Construction
TXP_EC78F5EB61,69617.27,11098.7,Education
TXP_15ECF0C2E8,16005.68,2428.35,Healthcare
TXP_2031DDE5EB,100484.93,16957.67,Finance
TXP_C53C16B282,109736.63,16799.8,Retail
TXP_1350BF7726,55371.5,8601.17,Finance
TXP_9983DD034A,12446.97,,Construction
TXP_6DBFD140D7,131666.22,17613.84,Services
TXP_31A397A4A3,33286.0,5769.07,Education
TXP_378B7D884F,40724.59,4924.02,Retail
TXP_3BE00308D6,130757.94,18634.37,Technology
TXP_8F1C790F63,137710.05,18047.92,Construction
TXP_6250F59A67,32067.46,5914.81,Services
TXP_1E92352BFC,250000.0,44417.06,Retail
TXP_76700B1781,,4810.02,Healthcare
TXP_BCEDCA6767,132288.48,13784.98,Retail
TXP_F01DA32CCC,96628.06,11557.05,Services
TXP_2AB1E8F9FF,35845.59,5316.13,Construction
TXP_A20027E3DF,15652.42,1679.57,Services
TXP_0522FF3534,29988.72,4296.16,Education
TXP_6278C5A419,,4642.86,Manufacturing
TXP_B7B5C8F211,24008.36,4075.46,Retail
TXP_0DBC3C6145,60386.4,7517.16,Services
TXP_8A817204AA,47511.64,6184.02,Healthcare
TXP_9001D8137F,39882.64,3341.2,Construction
TXP_EC4A0F9FB9,63461.11,9607.87,Education
TXP_E2F6B79028,219427.01,38239.94,Other
TXP_B3038DFC2D,63008.75,8021.14,Services
TXP_A3C0C32A80,107263.63,4646.02,Finance
TXP_6CF6A094E6,47921.0,5658.96,Retail
TXP_2E6E4E3D5A,63010.08,9210.87,Manufacturing
TXP_4A4AFFD9A3,99826.0,19202.18,Services
TXP_F99E24A34D,157215.03,33111.32,Services
TXP_38603B50C5,15000.0,2424.29,Services
TXP_BFE444769B,82140.17,4753.38,Finance
TXP_B559AF52E8,30041.65,2863.17,Technology
TXP_B1046813FC,78033.61,16485.73,Construction
TXP_FC66A324D4,39872.1,8059.12,Technology
TXP_BD800D738E,99892.16,10857.7,Construction
TXP_2A241BFD57,42160.62,5554.81,Retail
TXP_5208423DA3,57722.93,8049.7,Services
TXP_25C624436E,36154.07,8617.75,Services
TXP_2062E36DEB,84616.68,12772.92,Technology
TXP_CF7B546ECD,50346.17,13894.33,Technology
TXP_E3F056B09D,30579.64,6021.45,Healthcare
TXP_40457A65E8,20411.38,2388.61,Finance
TXP_835342D2B2,229326.57,32301.6,
TXP_EF8C0B4DCE,76787.82,7160.59,Education
TXP_EE7B803D6C,56819.03,5728.86,Services
TXP_C0F3F64EE1,30807.5,4979.4,
TXP_D33CFEA973,69376.01,10415.59,Technology
TXP_FDFA5112CB,58532.86,9132.7,Technology
TXP_C650FE0F85,250000.0,20655.56,Technology
TXP_BF36437B95,110346.49,14080.16,Other
TXP_3E586E2097,30147.58,3850.64,Services
TXP_6183D9C873,30318.36,4872.91,Education
TXP_F807D57C54,,8173.9,
TXP_02EBDF30A7,18998.0,3119.31,Services
TXP_4146DCC1BD,57604.81,10262.58,Construction
TXP_583FC68BF9,83406.83,11370.95,Other
TXP_94BC1D22B3,71459.17,15943.75,Other
TXP_618958562A,56504.95,5064.78,Construction
TXP_1F4D86D65A,186432.18,27611.72,Services
TXP_39AD89597D,45278.26,4854.71,Healthcare
TXP_8496EBFF14,15000.0,2659.57,Retail
TXP_CFB8A0CDCA,127783.3,21810.77,Education
TXP_35E6FAC899,203004.07,23721.47,Construction
TXP_4E43C8CD72,48043.61,10150.16,Retail
TXP_AEECB37B26,22006.78,3539.5,Other
TXP_73DEF3A20F,250000.0,53871.36,Education
TXP_335C3FB6FA,18417.24,3621.16,Technology
TXP_ACAF043300,146293.78,21979.16,Services
TXP_18C7093BFD,45040.44,6310.53,Services
TXP_52A9538728,15000.0,3311.91,Services
TXP_7E294C12AA,15000.0,1896.99,Finance
TXP_0DEADD8001,48135.2,9572.95,Healthcare
TXP_FF17F281F8,25268.42,3063.43,Manufacturing
TXP_1A2D4CC2F7,92722.25,12540.92,Services
TXP_4A6B7E4138,249093.18,48085.31,Healthcare
TXP_327E350A69,15348.64,2769.92,Healthcare
TXP_6B5506CF59,32430.6,6153.49,Manufacturing
TXP_B10055B49B,95837.06,3553.16,Education
TXP_E91FB844FF,144197.18,31466.82,Services
TXP_C8E91B492C,52739.03,8617.73,Construction
TXP_982679A0BA,54613.84,8126.57,Retail
TXP_DFB17FEC53,104300.07,5940.41,Education
TXP_4ECD34661F,18626.76,3456.539199447087,Retail
TXP_45B58D4514,29807.51,2377.75,Services
TXP_D1A8BF25C9,62508.18,7070.79,Education
TXP_B66B08122A,127080.11,23183.88,Services
TXP_8B922AE507,,6887.42,Manufacturing
TXP_1BB12BAACA,,24289.01,Technology
TXP_4995AE08BC,43735.02,6750.83,Retail
TXP_EEFC3E36BF,38516.24,2209.76,Retail
TXP_AFB57FF333,79923.44,9578.79,Construction
TXP_A6951F1EFB,15000.0,3522.17,Other
TXP_B3F2FBD8E7,28920.03,4873.11,Construction
TXP_A6D2A84947,85343.17,13071.85,Education
TXP_50B34A2997,183326.59,35229.04,Technology
TXP_D2C6C168C7,,6318.75,Technology
TXP_120CA57410,55688.93,6350.17,Manufacturing
TXP_6F114FCE1D,50495.5,5979.41,Education
TXP_B523964620,45164.9,5157.77,Services
TXP_DBBA0175CF,163683.83,25887.52,Retail
TXP_49194A9424,59512.0,9765.15,Construction
TXP_192A4A37E9,166417.5,29208.28,Manufacturing
TXP_C03868AB79,14003.98,2598.6970261211836,Manufacturing
TXP_D289F804BD,84518.4,17594.37,Other
TXP_212BDC9075,11845.35,2198.123377665818,Manufacturing
TXP_A48F07BC97,41015.2,5973.02,Healthcare
TXP_E9FE406015,28344.34,3078.39,Construction
TXP_B4CF39A5D6,96547.37,18111.18,Construction
TXP_600249A8C1,20910.97,3838.48,Finance
TXP_6EFA8E8A20,90531.85,,Retail
TXP_7883921246,10670.95,1980.1917762584528,Finance
TXP_3460E94314,25981.37,2354.86,Technology
TXP_9EAA3FF6EB,34253.05,7397.13,Services
TXP_A2D3F7B083,250000.0,13139.57,Construction
TXP_ED125EF51E,57244.47,9188.76,Technology
TXP_48D2B65CEE,48682.49,7910.43,Services
TXP_94098A9B7A,15000.0,2785.6,Retail
TXP_8CBB781E41,190192.98,19912.84,Healthcare
TXP_4B977518A0,86976.22,6426.21,Healthcare
TXP_F129C5D1C3,47853.0,6524.5,Services
TXP_C559B70653,52247.25,8136.34,Healthcare
TXP_7A7471EABE,15000.0,2288.07,Construction
TXP_0D02B49B40,47714.04,5960.88,Other
TXP_4A8F20D603,125233.2,11923.5,Technology
TXP_F4F50D5DDC,24414.17,3023.77,Manufacturing
TXP_32D7232E7E,45163.88,8285.28,Manufacturing
TXP_419D4A9D67,32705.28,4467.29,Services
TXP_7F99FF9129,17340.8,3176.2,Technology
TXP_4464220491,,,Services
TXP_B89C8B07D6,53156.76,6754.76,Finance
TXP_905D6B8D0F,91814.0,16744.99,Healthcare
TXP_34623F2EB2,157956.8,25560.37,Retail
TXP_A0219FE516,35228.4,4842.04,Finance
TXP_9CD7F86D9C,88326.32,20546.92,Technology
TXP_AAF2BD7EA4,171042.07,35034.88,Education
TXP_BE3DE29513,85745.23,9348.08,Education
TXP_40D4958E46,15000.0,2269.25,Technology
TXP_60D37B0144,47658.53,9527.82,Education
TXP_FDC6978146,44678.57,9022.83,Construction
TXP_D0E9D4AB0C,133266.59,27845.76,Healthcare
TXP_74E7BBF116,37344.1,6894.53,Finance
TXP_0B8A9DB6F0,15000.0,1978.86,Other
TXP_6D196DBCAA,80902.9,19718.9,Finance
TXP_3DFC0567F0,43708.91,4249.45,Services
TXP_CC2BE6B487,37583.42,,Retail
TXP_5FC65DF6C2,56690.71,5817.28,Construction
TXP_A0C755584B,113660.18,9548.59,Services
TXP_3055F9BACA,136535.44,15026.07,Technology
TXP_445306BD65,180976.98,28962.62,Construction
TXP_D6167D0CAD,186832.83,46992.65,Services
TXP_B1BB6DA295,91084.6,17170.79,Services
TXP_D94436B2EF,31454.47,2334.98,Services
TXP_6E01AA02E5,92535.73,14170.88,Technology
TXP_30D6091F7E,125652.69,6981.74,
TXP_3E3AFF3784,50837.82,9004.35,Retail
TXP_468EAA78A9,,1217.33,Other
TXP_983BE712EC,15000.0,1777.83,Healthcare
TXP_8A0C14AD26,155864.85,20398.59,Retail
TXP_0F6B9434A4,87226.14,10167.22,Healthcare
TXP_6ADB65863B,29681.01,4718.81,Healthcare
TXP_33ED64CCD4,16978.92,2551.16,Construction
TXP_C46886956C,99754.55,9045.66,Education
TXP_14067D4BFD,,16573.28,Retail
TXP_D0A387F553,18483.11,2708.5,Technology
TXP_93DA11F28F,26041.04,4927.24,Retail
TXP_525E1FE063,18189.1,2045.63,Construction
TXP_E99E935C65,30978.24,2955.35,Manufacturing
TXP_A088F55481,25732.6,4256.42,Services
TXP_2B7DB12BDA,46486.5,3735.54,Services
TXP_ACF98D3011,33148.72,2553.16,Services
TXP_EE08AE230D,62354.74,11599.61,Retail
TXP_EE3E88FE40,26034.03,1740.12,Healthcare
TXP_E197205A6C,10541.93,1956.2497333313595,Retail
TXP_38DD5B367A,62933.38,3858.5,Healthcare
TXP_8CE246E596,58800.08,9351.72,Manufacturing
TXP_BC836B02FD,21218.76,2796.26,Technology
TXP_11B9296BFE,27204.78,2946.54,Services
TXP_E67B4EB4ED,69551.08,5768.16,Other
TXP_21CAB14090,250000.0,25928.81,Other
TXP_A1060E738A,49557.44,4796.93,Manufacturing
TXP_D9D6FA24CB,68038.68,12488.96,Retail
TXP_348D401C74,21872.22,1650.58,Finance
TXP_A015372979,97493.09,17464.62,Services
TXP_2D0514C785,62504.98,8198.23,Services
TXP_F3BAFF5770,101344.37,14788.44,Manufacturing
TXP_F74986AD84,38370.86,6094.12,Services
TXP_9CA0A235D8,50307.97,9437.43,Manufacturing
TXP_EAD61F0B2D,102824.61,6197.19,Services
TXP_0C49D39C20,109076.92,18257.47,Technology
TXP_730E1DF152,122388.03,12007.78,Technology
TXP_3431B92258,43937.77,6526.97,Retail
TXP_9803C219B7,149168.67,28511.81,Retail
TXP_DB9F53CF9C,47544.28,6662.26,Finance
TXP_A5E2BD0B7E,52201.67,5121.69,Services
TXP_05B536792E,23968.39,4743.51,Services
TXP_ADD78B9A41,50784.13,9102.37,Healthcare
TXP_0883FC0591,17540.1,3009.47,Services
TXP_FF68A48882,53046.72,11292.29,Services
TXP_0D4C3CEFFC,46312.37,7193.61,Technology
TXP_196F219606,,2787.78,Healthcare
TXP_2FD1BBE89F,8747.1,1623.1858912383914,Technology
TXP_B29FF7145E,187402.26,,Finance
TXP_55CA3B161B,24671.03,4597.68,Services
TXP_AD8E3E7C46,19272.23,3353.41,Finance
TXP_34339E4BC7,132738.47,18252.72,Retail
TXP_21394EE041,75736.11,14229.98,Services
TXP_8D3097D5A2,133091.95,35725.08,Services
TXP_130EDB6725,17715.33,3287.4065364100343,Technology
TXP_B5C700A1C5,40146.21,6983.91,Manufacturing
TXP_21981CADD0,52222.28,9048.11,Construction
TXP_DF0708DDF1,36780.3,5940.6,Finance
TXP_EBC35B86D3,122891.99,16372.53,Manufacturing
TXP_7CB2FEEEC6,134440.38,28906.34,Services
TXP_1B4AC0C895,22546.46,1446.13,Construction
TXP_92BCB1952B,65823.58,10618.76,Construction
TXP_73765DA337,36637.57,7861.34,Services
TXP_73C9348ED9,16708.29,1965.03,Construction
TXP_38A0925AD8,42970.83,10561.52,Construction
TXP_012266145F,138020.49,25912.42,Education
TXP_4AB61E32B6,85111.89,12167.59,Services
TXP_6B1817B5F0,103418.57,20580.86,Technology
TXP_11C4C95579,68465.63,9200.2,Finance
TXP_B991C744DF,50489.44,12328.91,Healthcare
TXP_59765E4B34,132838.66,,Technology
TXP_E7589DE167,31499.62,7071.86,Services
TXP_D5A6774A84,45282.09,5827.97,Services
TXP_AC187EB570,19721.82,3237.22,Education
TXP_F8A846EBF9,37929.52,2603.2,Technology
TXP_5C3AADEDFA,51876.94,1459.12,Technology
TXP_3B87ADA7A5,38871.77,8506.26,Services
TXP_6DA503CEFC,39538.83,3475.64,Retail
TXP_D8F27FED8E,100988.1,21899.94,Manufacturing
TXP_B46ADB321B,183911.22,25679.99,Services
TXP_6024C7AE9C,250000.0,35959.71,Retail
TXP_8BDCE23157,81785.93,19726.51,Construction
TXP_88F56908C3,107950.92,7502.15,Retail
TXP_381562FC37,65138.62,9148.12,Healthcare
TXP_0AC8D87822,24019.34,2881.68,Finance
TXP_B5B02D63B2,54818.14,7528.26,Construction
TXP_35D80153CD,17679.28,1322.79,Finance
TXP_EF68894F6D,73116.27,10223.89,
TXP_D95EE14464,93530.55,11306.64,Retail
TXP_882A640419,28236.67,4508.03,Technology
TXP_0EECEA7033,28173.41,3092.28,Finance
TXP_01C9EA4105,56166.18,10270.7,Services
TXP_DA6B6311F7,110326.38,18680.51,Retail
TXP_7838849BC8,177152.15,22545.14,Manufacturing
TXP_496E813265,70522.75,12079.26,Technology
TXP_D4545E5305,39679.31,5964.32,Services
TXP_893F2696A7,250000.0,45417.32,Education
TXP_2622D032EE,24470.2,5101.25,Technology
TXP_15ED5E6D86,45902.22,7776.81,Technology
TXP_FF48743DDC,62147.88,4788.47,Retail
TXP_0AE49B38D7,68497.52,11742.27,Services
TXP_7E0AC5EB7C,52475.89,6809.67,Other
TXP_D9F179860D,26104.95,3629.81,Other
TXP_93423D83FE,47194.02,9436.65,Healthcare
TXP_86114316A7,71597.52,12814.71,Education
TXP_38508B572C,8583.22,1592.7749317368252,Education
TXP_7AA901F71F,47938.1,8960.69,Retail
TXP_C623B2606C,138285.41,27194.4,Education
TXP_4D5F931A03,228683.7,50073.95,Retail
TXP_D8D5F14A21,192227.9,11703.13,Services
TXP_4B547509F3,52197.07,2638.4,Manufacturing
TXP_9885C0FDB0,205421.74,23280.74,Construction
TXP_325075E508,126401.23,10741.15,Services
TXP_1A85ED4B98,30071.83,4810.56,Other
TXP_A8AEFA6135,230762.96,20620.25,Education
TXP_64F608773F,190838.96,24760.92,Other
TXP_CB1C2EBB96,23752.08,1514.3,Education
TXP_4AB2EC4D20,126001.26,29009.42,Healthcare
TXP_5C8BE909F1,68428.86,8482.81,Construction
TXP_600A77E87C,99794.39,11046.06,Education
TXP_EE878F4D15,,3094.45,Healthcare
TXP_AE4DF1C027,45529.39,8331.04,Services
TXP_35AF3C9DE0,168479.22,26386.5,Other
TXP_8119C3808B,20064.92,2314.41,Retail
TXP_43B2C28542,133456.08,21601.48,Services
TXP_F2534DD1EA,134059.26,30815.25,Retail
TXP_7803F93DFC,50138.03,10070.37,Construction
TXP_0EE9E8CCF0,64896.32,12695.39,Construction
TXP_0CD299CB5F,26210.55,5113.65,Technology
TXP_AD5F8CB92C,34299.1,5672.25,Finance
TXP_96D2CE1F0E,15000.0,2140.52,Technology
TXP_5E8AF5448F,20173.27,1801.95,Finance
TXP_7A33790F43,62014.27,9349.89,Retail
TXP_C7736BE863,44055.61,8078.35,Construction
TXP_46CC86B620,250000.0,59447.53,Services
TXP_2ACA86F55E,17603.51,1758.17,Manufacturing
TXP_A467E21E0A,36924.02,4557.86,Retail
TXP_219665FF39,64702.37,4939.94,Construction
TXP_47C6843AF0,51015.33,7355.33,Services
TXP_099B3729F4,88295.17,18748.65,Retail
TXP_55B076257E,38563.64,,
TXP_4542731A51,250000.0,35296.14,Retail
TXP_9E4639BB12,15000.0,2492.74,Technology
TXP_8BE6E4BB0A,22739.63,227.4,Manufacturing
TXP_F92CF37D2E,15000.0,1662.28,Other
TXP_6FE31B06BB,27300.22,7588.76,Finance
TXP_882A548543,38583.12,7853.66,Healthcare
TXP_9A8D1EDCA6,54783.97,8404.19,
TXP_D9778170A6,250000.0,17287.36,Services
TXP_1488941871,91424.85,12271.25,Other
TXP_F785D631C9,107941.43,16139.3,Retail
TXP_0954A5B029,46569.88,8524.26,Healthcare
TXP_A77AED96A9,33575.53,3226.04,Technology
TXP_81BF028334,47680.25,9605.4,Technology
TXP_73DA1EC74B,15000.0,2504.42,Technology
TXP_6438678EB6,116963.91,25749.47,Retail
TXP_4CF6434501,65323.87,12323.73,Technology
TXP_BA9C364633,43503.73,5820.32,Finance
TXP_7AB4511F98,49420.3,4819.04,Retail
TXP_FC08FB1BAB,150347.73,27297.42,Construction
TXP_25A9956665,84514.57,13420.43,Services
TXP_14A0498EAE,32256.06,1474.06,Manufacturing
TXP_51FD9F2AEE,44126.08,4823.02,Construction
TXP_E7B163C0B7,147175.45,27601.38,Healthcare
TXP_B0F3725F09,175153.63,26087.27,Services
TXP_486001A2A5,18915.38,2058.84,Manufacturing
TXP_9BB1493794,41248.11,6163.44,Services
TXP_292F2FE3B6,101106.31,,Education
TXP_1EBE3A4995,,3344.5,Technology
TXP_065FE24036,33009.02,4443.05,Services
TXP_DB577E2286,34284.85,,Technology
TXP_E8654DCB9A,43614.56,9767.3,Manufacturing
TXP_421175C5AA,22159.8,3843.91,Technology
TXP_6AA660139E,143680.57,23673.79,Retail
TXP_A909B1DE19,64770.59,8231.87,Healthcare
TXP_A90795E12B,46006.53,8403.96,Finance
TXP_0434D89045,15000.0,2411.93,Education
TXP_023D2A306C,15000.0,1400.6,Manufacturing
TXP_FE0FC73462,128158.08,15623.46,Retail
TXP_02898BF3AA,45125.25,9223.38,Services
TXP_1CFE42CF4B,11153.68,2069.771239769503,Retail
TXP_63F14F601A,250000.0,47440.84,Services
TXP_7CD73BE60E,27413.57,3872.68,Retail
TXP_47CA116665,32060.66,5954.15,Retail
TXP_F091EDF275,48071.26,7039.65,Services
TXP_F87C2757EF,71479.33,,Education
TXP_2F24465847,36826.29,6615.54,Healthcare
TXP_4E2632921B,24393.81,4066.4,Technology
TXP_6AC98D2CB5,,3761.32,Finance
TXP_33DA793914,95488.31,17768.04,Education
TXP_126FC2737D,39690.77,7340.12,Healthcare
TXP_F8138A84E7,45698.98,6855.52,Education
TXP_019722D0CE,55026.43,7490.27,Construction
TXP_C917E34B7C,250000.0,40600.31,Construction
TXP_CE9E2B7218,34652.28,4119.94,Education
TXP_0F60D2EB76,29147.93,2954.81,Healthcare
TXP_E86049A517,61116.92,5674.72,Services
TXP_0E06EB0F3C,104528.15,20584.28,Retail
TXP_22367156EF,38699.15,5703.88,Retail
TXP_E9169D196D,16699.04,,Services
TXP_32198D15C2,92196.8,15233.35,Services
TXP_7DA91679E4,8070.95,1497.7137758674867,Technology
TXP_FD75B06CF8,25009.14,3293.17,Retail
TXP_7DD0C396D9,250000.0,39639.01,Services
TXP_C75D512BD7,161076.64,2270.82,Finance
TXP_99A07676B8,49189.62,7637.26,Services
TXP_F817D44FA6,20849.83,3502.52,Retail
TXP_B4F6CCDC8E,63052.21,6357.7,
TXP_30FD1F02B5,24588.21,1813.0,Education
TXP_80A78AA7BC,49570.73,7007.16,Healthcare
TXP_6E4F8DB78A,105256.94,23000.84,Healthcare
TXP_80ED7BDE87,17267.33,,Technology
TXP_DACAD20FE6,25271.84,5201.16,Manufacturing
TXP_ED2526B0E3,147655.61,10825.12,Technology
TXP_F9377E26D6,178460.35,15333.51,Services
TXP_11D297BCF6,25280.86,3107.34,Manufacturing
TXP_A02BDAC777,39712.91,6459.83,Retail
TXP_97AA07B468,43885.31,7016.94,Education
TXP_8989C286EA,31010.04,6529.75,Healthcare
TXP_A895758878,15000.0,2329.17,Services
TXP_D29449EC37,63290.6,10679.86,Finance
TXP_D618B00A43,101254.53,9204.71,Services
TXP_1B71FB62DE,47563.1,8836.83,Services
TXP_6DBB811989,106398.13,22533.35,
TXP_EBD750EC10,41399.57,6436.26,Services
TXP_D197DAB2D4,50412.41,5434.43,Retail
TXP_0E44258A0F,69446.06,14669.26,Services
TXP_1E4FE43B48,122405.93,21276.33,Retail
TXP_B6769835C3,120213.14,,Retail
TXP_7EC5FE05DA,35711.62,3869.05,Retail
TXP_3C6E803DCF,51171.88,7519.37,
TXP_FE1A22E20E,34690.21,3594.56,Education
TXP_C9D9CB7BBD,15000.0,2266.07,Construction
TXP_2C3B788FB7,119360.12,21746.27,
TXP_6434F78B74,66009.18,10618.81,Services
TXP_B7F6671742,33522.66,4525.89,Construction
TXP_88647ECA62,,14775.89,Finance
TXP_2B40A61BB5,104253.4,24800.03,Technology
TXP_C73CF1C115,134844.9,35888.76,Finance
TXP_88B2E6B0BA,21921.05,,Finance
TXP_CEEB41345B,7991.05,1482.886855778549,Finance
TXP_3DE7EFD492,31784.33,1965.96,Construction
TXP_5A4C98287D,56167.23,8672.12,Retail
TXP_EC7BA6D2F3,15000.0,1053.49,Construction
TXP_D3108977A1,11353.76,2106.899777584205,Retail
TXP_38EF27665C,188906.02,38905.3,Services
TXP_5AA682B11C,30008.29,2703.92,
TXP_0A516A0B11,20181.41,5486.99,Services
TXP_4813022D47,69710.05,9779.25,Retail
TXP_B8A8AB00B6,54312.05,10767.87,Construction
TXP_578DD3CBCB,46824.97,8461.87,Technology
TXP_84C24DCC69,17006.72,2266.63,Construction
TXP_48127E0F07,102568.66,13265.91,Construction
TXP_BD868D88FF,22607.37,2088.7,Healthcare
TXP_326B42826F,28961.24,7308.37,Services
TXP_280A04D3E5,,5536.1,Services
TXP_D511CE7750,28320.36,4503.16,Technology
TXP_382EE1BAA9,15000.0,2650.23,Retail
TXP_FB85A66905,14666.22,2721.587884189996,Services
TXP_FD97C60F6F,57057.83,9853.9,Healthcare
TXP_C22E83F275,144839.9,18551.93,Technology
TXP_32A5034519,12619.52,2341.784913651462,Retail
TXP_79F1A6D2EC,125095.72,10210.6,Technology
TXP_D53E23B594,53818.98,2902.8,Finance
TXP_4545CA5ABB,57225.6,6364.85,Technology
TXP_05B686405E,11028.39,2046.521367204509,Retail
TXP_397D175E53,18420.69,2565.89,Finance
TXP_DF6F3CB755,66793.39,,Technology
TXP_1ADA6A3022,115484.56,12730.34,Retail
TXP_4048CE593D,26552.07,3478.04,Technology
TXP_C86870C3A3,85019.39,19802.13,Technology
TXP_10D5CBAEE8,250000.0,56802.81,Construction
TXP_CD6C8702E2,112563.88,16525.92,Retail
TXP_256D8465CD,42801.49,5844.22,Services
TXP_5A48143A15,123631.0,15593.56,Manufacturing
TXP_63F1E8BA92,159022.85,33658.56,Services
TXP_984A9126C5,26455.54,6048.72,Services
TXP_F1858FCEEE,47247.61,8761.95,Education
TXP_1F5B7C5010,41307.62,5435.04,Construction
TXP_BFA57CD640,58214.87,9122.34,Finance
TXP_6654729023,110976.74,20324.16,Technology
TXP_1B72860091,15000.0,2011.99,Services
TXP_E8F9522C0E,73181.73,8404.38,Construction
TXP_4571EEFB45,73105.43,5293.99,Technology
