Taxpayer ID,Property Value,Location,Ownership Date
TXP_6386DC4899,73447.05,Rural East,2008-02-14
TXP_38CFECD510,245796.67,Suburban North,2011-06-13
TXP_E6F7D20338,260486.775,Industrial South,2022-05-15
TXP_FE6FD77A91,60140.8,Suburban North,2011-11-30
TXP_076186EDEE,181912.05,Coastal Area,2016-11-09
TXP_8967421C69,818333.91,Suburban North,2021-11-06
TXP_5E49F9EF6B,105377.46,Suburban North,2021-09-01
TXP_57C891D6C2,367722.25,City Center,2021-04-02
TXP_57745EC68C,260486.775,Rural East,2006-08-30
TXP_C022C3F5C6,260486.775,City Center,2009-10-08
TXP_0AAE6FDBF5,1229869.88,City Center,2008-01-06
TXP_F97F167393,1652490.91,Industrial South,2011-04-19
TXP_163E5686DD,76824.73,Industrial South,2007-03-01
TXP_ACA90045A7,1532171.25,City Center,2021-08-05
TXP_9D218D2FB7,568045.38,Suburban North,2009-02-18
TXP_ECB7975873,50000.0,Coastal Area,2015-06-29
TXP_8015B47D5A,140530.89,City Center,2024-04-30
TXP_32F6486ADD,235142.96,Suburban West,2016-02-04
TXP_44FF19D098,335346.66,Suburban West,2017-02-19
TXP_74028B63BF,257708.03,Rural East,2010-02-20
TXP_5E029DC91F,196199.25,Suburban West,2009-03-03
TXP_27293AD551,2183807.96,Suburban West,2019-12-25
TXP_092595024B,209557.55,Suburban North,2015-05-07
TXP_D815F45C99,102573.45,Unknown,2011-08-13
TXP_BF79CCE83D,2000000.0,Rural East,2018-12-01
TXP_22E8CC2BD4,50000.0,Suburban West,2008-06-07
TXP_6633E4FD15,502979.26,City Center,2008-07-08
TXP_4C54DA29C6,1424719.67,City Center,2007-09-24
TXP_38439E3964,1998392.14,Unknown,1900-01-01
TXP_DF920C0983,89796.85,Industrial South,2020-01-23
TXP_D71029DD47,245747.32,City Center,2013-05-01
TXP_2D42CA398B,741014.65,Rural East,2019-12-11
TXP_71202F1A26,1248705.88,City Center,2018-05-14
TXP_65C437771B,62753.67,Suburban West,2007-03-04
TXP_FBDE4011A1,65559.54,Coastal Area,2007-09-19
TXP_6F89B67EAE,90079.99,Suburban North,2014-10-15
TXP_1D17176182,648394.67,City Center,2006-07-30
TXP_E86349057C,943780.65,Rural East,2020-12-15
TXP_FFAD2E45DD,636876.97,Suburban West,2017-01-21
TXP_1E8858543B,143779.89,Suburban North,2010-02-04
TXP_121FCC216D,823020.89,Suburban West,2012-07-07
TXP_FB13EEA290,119322.56,Rural East,2015-06-05
TXP_867A8FD7F5,369454.17,Suburban North,2014-12-14
TXP_A9F974F65C,157031.03,Suburban West,2008-01-19
TXP_505A3326E0,184131.38,Suburban West,2018-12-27
TXP_08D6AE6C5A,129232.62,Suburban North,2007-11-09
TXP_383B2028C0,339843.61,Industrial South,2016-09-28
TXP_45BF161625,515781.52,Suburban North,2014-01-11
TXP_7ABD3CBD71,267973.61,Suburban North,2013-06-24
TXP_1902F56972,1517101.4,Rural East,2015-12-02
TXP_372845FABC,163453.61,Rural East,2021-09-03
TXP_41D486F933,2000000.0,Suburban North,2006-12-27
TXP_0C70D7830A,184990.26,Suburban North,2020-10-30
TXP_F099B9E51E,593140.1,Suburban North,2007-05-04
TXP_CD86960C9A,482173.84,Unknown,2011-09-30
TXP_A6FFF7AC48,476367.65,Suburban West,2022-03-16
TXP_FE537D4D46,156276.11,Rural East,2005-09-23
TXP_38948E4455,61641.56,Suburban North,2019-09-13
TXP_912F697591,222156.83,Suburban North,1900-01-01
TXP_8C3A6605B5,92660.58,Rural East,2010-12-05
TXP_D0A9F180EE,140416.59,City Center,2014-07-13
TXP_9B899FC612,277148.11,Industrial South,2005-09-14
TXP_4BB4E5B6FA,244688.77,City Center,2016-12-25
TXP_3E5ABB15BE,337176.93,City Center,2012-11-14
TXP_36975757A1,81178.12,City Center,2023-01-03
TXP_6567B3942D,267019.52,Unknown,2009-05-09
TXP_EE295877DE,909117.22,City Center,2006-05-03
TXP_31ED7D551B,215344.35,Industrial South,2013-09-26
TXP_1BC6D60CE0,1869397.45,Coastal Area,2006-03-21
TXP_92DEE98E01,2183484.72,Industrial South,2022-07-06
TXP_C5BC417BBC,390202.72,Suburban West,2018-11-30
TXP_079F995538,394659.42,City Center,2023-06-05
TXP_E0AA72AB27,451699.63,Suburban West,2008-03-11
TXP_8F5DBF275F,87162.4,Coastal Area,2021-09-17
TXP_A40B44DE2D,181918.03,City Center,2019-03-11
TXP_06D4CFD99C,1010234.13,Suburban North,2015-03-26
TXP_846779FD26,214213.5,Suburban West,2013-10-17
TXP_E8359966C3,297623.31,Unknown,2022-01-01
TXP_1F3BFBF250,270096.18,City Center,2006-09-02
TXP_A4F9A4A36F,50000.0,Suburban North,2015-07-01
TXP_319D8810BA,324816.68,Suburban North,2023-04-02
TXP_A8B2436760,611849.13,City Center,2020-04-30
TXP_098DA93B46,288059.57,City Center,2006-12-28
TXP_2418C04570,171617.46,Rural East,2015-03-11
TXP_2C2A23C9A9,288952.11,Suburban North,2005-06-20
TXP_B6094A4646,89001.53,Suburban North,2017-06-20
TXP_0A9DDBF75B,52831.58,Industrial South,2024-09-16
TXP_16A35AA4A3,266366.86,Suburban West,2016-01-02
TXP_9D5C8B7F29,450621.99,City Center,2024-02-11
TXP_A674DBE89A,448027.4,City Center,2016-06-01
TXP_D33C9D72AD,1097041.53,City Center,2014-01-18
TXP_00AD75DD82,157828.33,Rural East,2016-12-02
TXP_3DF010C1D2,164812.5,Coastal Area,2020-01-08
TXP_E8E400957B,220992.49,Suburban North,2016-08-24
TXP_34D6551842,1048254.73,Suburban North,2023-06-24
TXP_5368EFE38D,55571.32,City Center,2016-11-24
TXP_E223508B6F,737283.79,Suburban West,2020-04-09
TXP_FABF3A972A,223795.09,City Center,2024-09-04
TXP_63516FB887,243849.9,Suburban North,2018-02-28
TXP_EC65076D27,50000.0,City Center,2023-02-01
TXP_927FDA2A23,260486.775,City Center,2006-06-27
TXP_F71539FDD9,86632.02,Suburban West,2009-04-12
TXP_00F56B81FA,472228.33,City Center,2010-09-24
TXP_E57FBAF5B7,801571.46,Suburban North,2017-10-15
TXP_DB239A0EF7,600982.0,Coastal Area,2007-07-24
TXP_7BD9614CBD,64803.99,City Center,2022-01-12
TXP_5AB656CE4F,168388.64,City Center,2022-03-22
TXP_57DB366527,62883.95,Rural East,1900-01-01
TXP_005D89AFEF,369611.4,Suburban North,2018-11-15
TXP_9CFA80368B,285625.06,Suburban West,2006-09-12
TXP_F781F302D8,603530.93,Suburban West,2014-09-17
TXP_4266D7105A,294463.14,Rural East,2009-09-11
TXP_BAE1FCDA0D,175986.24,Suburban North,2006-09-01
TXP_2E0297CF1E,76191.43,City Center,2022-03-13
TXP_FECF17D49A,113425.79,Coastal Area,2008-04-15
TXP_6ABF1128C5,597253.07,Rural East,2009-06-26
TXP_4316202D09,260486.775,City Center,1900-01-01
TXP_E262436B68,235381.95,Rural East,1900-01-01
TXP_28C7169899,211272.83,Suburban North,2011-07-05
TXP_06EC285F30,230178.49,Suburban North,2025-03-10
TXP_72AA006A25,1004891.77,Rural East,2023-07-13
TXP_1F775BB67D,221582.23,Suburban North,2024-11-18
TXP_6131D4FCDF,633332.34,Industrial South,2019-07-27
TXP_68D160817F,1134011.12,City Center,2020-06-21
TXP_445DBC7E19,369484.56,Unknown,2006-07-31
TXP_8E9C41638E,184226.17,City Center,2021-12-15
TXP_E93D67169C,299537.05,Coastal Area,2012-12-31
TXP_86E3C01A15,213721.46,Unknown,2008-12-30
TXP_1797E4AAD1,197470.7,Rural East,2011-08-27
TXP_E910855891,717327.35,Suburban North,2013-06-21
TXP_957FE2041B,294530.77,City Center,2015-10-25
TXP_F5A9BB2071,179534.64,Coastal Area,2022-10-25
TXP_738035EDED,123312.11,City Center,2007-11-25
TXP_4BDE5EF5B2,217541.29,Industrial South,2018-11-05
TXP_902605EDA4,537410.87,City Center,2019-12-24
TXP_DB710372D0,170238.09,Suburban West,2018-07-21
TXP_BA09ED2A20,413637.53,Suburban West,2022-07-29
TXP_FF4F4DE526,196566.89,Rural East,2024-03-27
TXP_BC979BE149,269754.08,Industrial South,2019-12-17
TXP_BD7CD32DE7,1822023.31,Rural East,2015-11-22
TXP_A7F94FB759,260486.775,City Center,2010-12-23
TXP_BFBD882293,393039.69,Suburban North,2007-07-03
TXP_8803F52C21,62252.21,Rural East,2011-05-04
TXP_83D4503769,77664.23,Suburban North,2015-01-21
TXP_F5D9FD8D93,50000.0,Suburban West,2023-11-25
TXP_8778FA35B1,156998.05,City Center,2022-10-27
TXP_75E62A295A,531414.58,Suburban West,2006-07-17
TXP_B1B491DFBF,59730.89,Coastal Area,2014-02-05
TXP_88D1A29CE2,1181486.83,Rural East,2011-12-04
TXP_E9876E0984,226922.68,Rural East,2013-04-14
TXP_5AAF9CF2D3,1248332.16,Suburban West,2024-12-09
TXP_49BA85A556,260486.775,City Center,2011-02-19
TXP_7BB6AFBC93,302396.79,Suburban North,2013-10-01
TXP_E31FA6741F,248908.97,Suburban West,2012-05-30
TXP_B96A2CC1AD,101039.24,Coastal Area,1900-01-01
TXP_29CDB43DE1,412741.93,Industrial South,2009-03-11
TXP_1F14555E60,322798.46,Industrial South,2022-02-01
TXP_36934C1229,595974.88,Rural East,2018-10-10
TXP_2B25E8058C,497561.78,Suburban North,1900-01-01
TXP_3E876DBA27,254649.62,Unknown,2025-04-10
TXP_A60C635583,138453.6,City Center,2011-07-09
TXP_9F47CA294E,143940.28,Suburban West,2017-05-24
TXP_BBDB849554,581300.9,Suburban North,2019-11-30
TXP_F883A61ACE,260486.775,Rural East,2012-07-05
TXP_3F1D111720,145192.3,Industrial South,2015-12-19
TXP_A3331DBF07,135589.21,Suburban North,2021-02-08
TXP_0387B4C620,186249.05,Suburban North,2010-05-29
TXP_61D18F661D,190560.69,City Center,2010-04-27
TXP_411B130341,303768.1,City Center,2023-05-22
TXP_AE3404CE94,205987.63,City Center,2013-07-26
TXP_108EFFE3FD,218371.65,City Center,2017-03-21
TXP_BB0F0A0151,623836.47,Suburban West,2023-10-16
TXP_A2D8B35CE1,231532.95,Suburban West,1900-01-01
TXP_AEBAF149B5,153998.95,Coastal Area,2013-02-07
TXP_AA8B04E479,691415.29,City Center,2013-12-05
TXP_BF708B06CC,128435.11,Suburban North,2007-09-02
TXP_0981D03F76,240769.07,Suburban North,2013-12-03
TXP_55C9471582,62711.07,Coastal Area,2012-11-17
TXP_150F5FAD01,287472.49,City Center,2024-11-07
TXP_7CB76D1B06,508152.75,Suburban West,2016-07-20
TXP_10FB8F7180,151589.38,City Center,2005-09-20
TXP_3F9CC6E51C,232594.71,City Center,2014-10-06
TXP_EEEB055CF2,1075744.41,Suburban North,2024-05-01
TXP_CD568E1C9B,273631.09,Suburban West,2011-01-19
TXP_5E8B292738,489245.84,Suburban North,2016-08-18
TXP_123EC3D227,2000000.0,Rural East,2016-12-07
TXP_A531ECEE66,1947715.84,City Center,2019-08-15
TXP_F7BBE72748,256263.87,Industrial South,2008-07-18
TXP_261292053B,191995.88,Suburban North,2024-12-10
TXP_7985EE7B74,50000.0,Industrial South,2017-04-19
TXP_55754395BA,2241184.24,City Center,2007-08-16
TXP_0981D03F76,172145.58,City Center,2023-10-17
TXP_774CA03EAD,317001.03,Industrial South,2017-07-29
TXP_AA8B04E479,738200.43,City Center,2019-11-25
TXP_29C7A14544,359888.02,City Center,2008-11-13
TXP_8DF2BABE87,299464.28,Coastal Area,2010-07-28
TXP_5A26AACB6F,118217.44,Suburban West,2011-03-21
TXP_43D5216E87,270487.37,Coastal Area,2022-12-25
TXP_5502A2F7D7,170671.61,Suburban North,2008-01-02
TXP_A3F8985110,92879.44,Suburban West,2012-04-04
TXP_1358FD8A7B,119898.97,City Center,2008-10-26
TXP_1B12F7F9EB,543027.43,Suburban North,2008-05-03
TXP_2EFB362B48,828647.26,Rural East,2017-11-07
TXP_0A78B11C9A,313089.4,Suburban West,2022-04-26
TXP_1C75B79C46,1808132.6,City Center,2024-04-24
TXP_986DF6C2E3,174056.47,Suburban West,2017-05-28
TXP_571B9EDBCE,50000.0,Suburban North,2013-01-23
TXP_AC1CB6A714,68801.19,City Center,2017-09-18
TXP_29785367C5,50000.0,Suburban North,2007-01-23
TXP_CE7A6EA1EC,68023.39,Unknown,2010-11-22
TXP_7C97BD8F5B,96217.59,Suburban West,2021-05-19
TXP_9B899FC612,109179.05,Suburban West,1900-01-01
TXP_31DEBE82D5,611701.71,Rural East,2007-11-01
TXP_F40B364F12,292749.35,City Center,2009-12-14
TXP_934ECD44D5,50000.0,Suburban North,2014-11-20
TXP_9173B0368D,993105.04,Coastal Area,1900-01-01
TXP_9A00D38873,1218743.44,Coastal Area,2014-07-29
TXP_957FE2041B,183014.77,City Center,2011-02-20
TXP_DE7B9B7569,219529.64,City Center,2021-03-21
TXP_57DCABCE0D,183253.14,City Center,2007-02-09
TXP_AB1F86C6A5,2386735.72,Coastal Area,2022-04-14
TXP_08088A870D,260486.775,City Center,2023-11-23
TXP_301CBB2AB4,520037.83,Suburban West,2009-04-01
TXP_C5389152E1,179154.88,Suburban North,1900-01-01
TXP_9728A97E97,1782336.74,City Center,2015-01-16
TXP_F8E5F35D25,96987.79,City Center,2024-06-24
TXP_02B467B80B,260486.775,Suburban North,2018-09-23
TXP_118621EC5D,796596.68,City Center,2020-10-14
TXP_A674DBE89A,131666.68,Suburban West,2024-04-29
TXP_24E8514369,368216.59,Rural East,2007-07-26
TXP_CCD0F7A08E,169325.6,City Center,2020-10-31
TXP_17AD7818C6,773392.96,Industrial South,2005-06-10
TXP_FE6FD77A91,717735.24,Rural East,2024-05-14
TXP_22E8CC2BD4,210926.64,Suburban West,2018-03-25
TXP_09881921E7,648062.16,Suburban West,2018-05-09
TXP_0BA3FAC377,752775.09,Suburban West,2013-09-30
TXP_E32652612E,335143.62,Unknown,2016-05-17
TXP_3CD80FBAF8,848614.17,Rural East,2007-01-08
TXP_A2C8C369B6,208468.56,Industrial South,2013-02-16
TXP_C442AB66D4,99957.73,Suburban West,2014-09-09
TXP_3216A297A9,106428.28,City Center,2019-08-17
TXP_4C6D787D3C,693587.14,Industrial South,2024-06-27
TXP_445C569993,166245.68,Suburban North,2008-05-31
TXP_77660F6696,154493.07,Rural East,2010-10-19
TXP_CD578970E9,70690.58,City Center,2021-01-08
TXP_D6D34BEE5E,488213.26,City Center,2018-11-22
TXP_F0280A2816,222055.83,Suburban North,2017-04-20
TXP_5F368310E5,734884.88,Suburban West,2005-12-21
TXP_9BFDF1EB58,816838.91,Rural East,2007-10-18
TXP_A0031EFAB7,1381929.34,Rural East,2024-03-27
TXP_FA325EC5E0,200047.74,Industrial South,2005-11-21
TXP_647A4726EA,162785.78,Suburban West,2010-08-08
TXP_0A9090B1D0,559319.67,City Center,2017-11-11
TXP_976507FA4B,1454719.78,Suburban North,2019-03-07
TXP_9E59246484,168587.78,Industrial South,2022-07-08
TXP_487E32E1A0,190665.5,Coastal Area,2007-05-19
TXP_AFAC3629DC,1183875.41,Coastal Area,2017-01-20
TXP_1EB58EC7C4,428380.12,Rural East,2015-07-05
TXP_70049E6042,334310.34,Suburban West,2005-05-11
TXP_D7AA5BB92C,58307.35,City Center,2016-05-03
TXP_F3852E5E78,150264.24,Industrial South,2008-08-20
TXP_083476009D,202864.77,City Center,2015-06-12
TXP_17A175BC19,103643.09,Suburban West,2016-08-20
TXP_1A3D833325,573307.52,Coastal Area,2017-09-14
TXP_A85B3FC53E,156915.4,Coastal Area,2021-02-12
TXP_6D8116E383,299562.08,Suburban North,2014-03-07
TXP_37066AB0DE,261815.14,Suburban West,2009-10-14
TXP_8DC0953694,260486.775,City Center,2014-02-24
TXP_F52A2896DC,195171.44,Suburban West,2017-01-25
TXP_1DEA149D63,362769.48,City Center,2007-06-05
TXP_4C35A5F3CF,804420.06,Suburban West,2013-08-30
TXP_BF8B9B294B,136357.85,Rural East,2019-04-30
TXP_1D290D47C6,419925.83,Industrial South,2007-05-04
TXP_15B58614F2,260486.775,City Center,2023-06-16
TXP_5279A36789,300102.74,Suburban North,2008-12-31
TXP_6875278793,494323.49,Unknown,2015-10-15
TXP_A0DAED794B,330486.59,Unknown,2023-07-16
TXP_7E8AA6F2B0,798670.45,City Center,2015-08-26
TXP_7942D77055,683098.97,Suburban North,2011-10-18
TXP_AF0692448F,2250969.98,Rural East,2006-11-12
TXP_301DD7B692,105635.28,City Center,2021-04-05
TXP_18F40C50C1,233137.96,Suburban West,2013-01-27
TXP_E891669BA0,367947.69,Suburban North,2018-09-20
TXP_14FEE4DA5A,105441.54,City Center,2018-02-07
TXP_BEA76D134B,243229.37,Suburban West,2023-01-03
TXP_81C3696500,260486.775,Coastal Area,2023-07-07
TXP_987EDA3E40,1413666.62,City Center,2017-12-14
TXP_91A7C085A6,327514.83,Rural East,2010-06-26
TXP_B6C344F7CE,86300.18,Rural East,2018-09-05
TXP_2A0DB42A90,436462.05,City Center,2018-06-08
TXP_338F40A419,1161343.66,Rural East,2015-04-23
TXP_F6CF11C755,585609.24,Coastal Area,2011-10-17
TXP_5B09EBCD67,176955.26,City Center,2009-03-18
TXP_58C694DC46,225508.06,Suburban North,2015-10-02
TXP_B046355929,258099.59,Suburban West,2021-07-27
TXP_DFC97A8DD6,260486.775,Suburban North,2009-11-02
TXP_49600C54C4,1764665.45,Industrial South,2015-05-09
TXP_D44FB6A82D,359963.17,City Center,2017-06-04
TXP_9FE47704DB,260486.775,Unknown,2015-04-13
TXP_ADD37E78CB,259634.76,Coastal Area,2024-05-11
TXP_9E93EBB5EF,164717.85,Suburban West,2009-01-02
TXP_90FE80A170,1359103.43,Suburban North,2005-10-17
TXP_FE3EC23FA5,415929.33,City Center,1900-01-01
TXP_6FCEDAD3EF,131568.61,Coastal Area,2011-07-09
TXP_641D3312A2,152608.33,Industrial South,2015-07-21
TXP_F09EBA74C1,567412.78,City Center,2019-02-24
TXP_BAA950F168,1119326.81,Rural East,2010-12-19
TXP_D58142C18E,160274.91,Unknown,2007-07-23
TXP_E09A3BFBB8,284261.24,Coastal Area,2024-01-09
TXP_EBC800BB48,193906.82,Suburban West,2023-08-17
TXP_AD32578C30,127599.54,Suburban West,2010-04-03
TXP_265AAEA74A,1922207.38,Industrial South,2011-01-04
TXP_C1A6CF9A82,71580.66,Coastal Area,2016-03-13
TXP_8778FA35B1,351244.74,Suburban North,2017-02-27
TXP_DA5487D7ED,571769.23,Rural East,2013-10-19
TXP_57320FB028,91234.24,Suburban West,2007-05-05
TXP_FDCE8BE59C,453423.19,Unknown,2008-06-27
TXP_65C437771B,191114.48,Industrial South,2010-01-26
TXP_736A147E4C,458499.83,Suburban North,2021-09-20
TXP_4DC4A268BA,127646.63,Rural East,2024-08-10
TXP_C502E89255,471859.61,City Center,2022-02-08
TXP_5E9CE20472,100311.44,Suburban West,2006-04-10
TXP_66CD14BF30,244632.84,Industrial South,2011-09-06
TXP_286024EA97,725042.58,Rural East,2010-02-06
TXP_4F9EEA6BF2,244157.59,Unknown,2007-10-14
TXP_8D1FB40A4E,436163.82,City Center,2015-06-25
TXP_ED90506F18,50000.0,Rural East,2024-07-11
TXP_A935B1A5EF,1815754.25,City Center,2022-06-23
TXP_EFD6E1D943,833900.05,Suburban North,2023-10-20
TXP_C0A93E6D84,303756.53,City Center,2020-01-06
TXP_34A6FE8950,171575.0,Industrial South,2007-11-06
TXP_F95795B996,298254.8,Coastal Area,2010-11-02
TXP_EE60F1FF5B,234339.06,Suburban West,2017-02-03
TXP_4BDE5EF5B2,390398.39,Industrial South,2017-03-09
TXP_A2E4FF8EC6,561007.09,Suburban West,2016-09-20
TXP_F88C22DFC8,196119.0,Suburban West,2012-08-02
TXP_1646C6EFFF,462711.93,City Center,2024-07-31
TXP_16BB90A5E9,1216062.73,Suburban West,2011-09-27
TXP_B4C4DE5AAE,810176.04,Rural East,2021-11-13
TXP_8DA048C4DF,854135.28,Suburban West,2010-01-29
TXP_6D73D07571,231945.79,Suburban West,2015-03-21
TXP_0A1F2AF460,578544.56,Rural East,2016-12-27
TXP_D4556AD646,260486.775,City Center,2016-12-18
TXP_23E1A43D96,629467.69,Suburban North,2015-05-09
TXP_4697B6EB32,832248.88,Suburban North,2008-03-11
TXP_358E94B1C5,1712390.87,Industrial South,2023-08-02
TXP_79EDB5D285,158607.14,Suburban North,2012-06-08
TXP_32861860D1,272099.01,Suburban West,2022-03-22
TXP_976507FA4B,1934476.35,Industrial South,2013-06-07
TXP_9B4BADB7B0,1108818.25,City Center,2017-01-28
TXP_F5DF3B2DA3,205278.73,City Center,2016-05-19
TXP_3BF21F2AE7,863390.09,Coastal Area,2018-04-04
TXP_45696CA49D,240153.89,Coastal Area,2010-09-27
TXP_4118147C2F,283359.84,Suburban North,2019-01-21
TXP_D641C43D1C,321924.5,Suburban West,2019-09-17
TXP_E56A780DF6,390344.07,Coastal Area,2022-10-06
TXP_3458FFBE32,260486.775,Suburban West,2024-09-22
TXP_079F995538,676452.26,Suburban North,2008-10-22
TXP_5F740D3E05,403400.47,Industrial South,2021-02-18
TXP_FB8C56DBF7,239310.99,Unknown,2014-02-11
TXP_6D1B3E3BF9,101562.75,Rural East,2013-09-11
TXP_5206238F2B,191323.85,Suburban North,2016-08-17
TXP_7E00F5B981,431581.93,Rural East,2012-09-16
TXP_986DF6C2E3,727402.27,Suburban North,2022-09-01
TXP_A09BB632FA,190278.59,Rural East,2019-06-09
TXP_DE1B431E9F,484619.24,Suburban North,2007-12-05
TXP_E3618C02B1,259796.79,Suburban North,1900-01-01
TXP_0547F35746,128098.99,Suburban West,2009-07-08
TXP_E9A79F9C9A,610795.45,Suburban North,2015-04-20
TXP_65092839B0,260486.775,Suburban West,2020-06-30
TXP_36975757A1,122028.58,Rural East,2011-08-02
TXP_D0E2B07E87,121821.22,Suburban West,2018-11-26
TXP_D476789C11,657816.92,Suburban North,2009-09-28
TXP_344B5BEA54,180762.37,Suburban North,2014-04-17
TXP_088085718B,177809.59,Suburban West,2020-10-26
TXP_B382D1A7A5,111335.97,City Center,2022-07-23
TXP_B8CAE14BD8,162948.4,Suburban North,2022-04-07
TXP_3800A06FAE,166048.71,Unknown,2006-03-07
TXP_ACD85BE655,910309.57,Industrial South,2023-08-25
TXP_A531ECEE66,398412.6,Rural East,2015-03-03
TXP_52EAE6BC28,574001.07,Suburban West,2021-06-08
TXP_5190F88D58,901219.52,Coastal Area,2009-04-23
TXP_5C6D02D586,146902.15,City Center,2015-04-29
TXP_C0FF5403BE,119071.5,Industrial South,2023-05-04
TXP_AEDC448E32,553074.36,Suburban North,2007-02-17
TXP_EF98D874BB,226220.78,Suburban North,2010-01-05
TXP_E08D715911,1727319.31,Rural East,2006-05-06
TXP_5E3CDBDCA9,102937.12,Suburban North,2018-02-20
TXP_9B2D2AA833,84246.22,Suburban West,2010-05-01
TXP_6BB849EEDF,403319.85,Suburban West,2017-07-07
TXP_0696FEC5D4,167127.58,Industrial South,2009-05-24
TXP_BB0F0A0151,247306.32,City Center,2023-11-08
TXP_41959DAEA2,260486.775,Suburban North,2012-12-21
TXP_135B4ED13C,245993.63,Suburban West,1900-01-01
TXP_691DD05B60,447923.31,Suburban West,2018-10-18
TXP_C98C62F664,260486.775,Suburban West,2018-07-31
TXP_F07CF974D3,1399099.27,City Center,2006-03-19
TXP_644A5675B6,558328.44,Suburban West,2021-10-10
TXP_DDF02E6F5B,1466028.86,Suburban West,2009-05-05
TXP_39D475B302,605739.37,Rural East,2009-05-24
TXP_8F5DBF275F,587936.94,Coastal Area,2009-08-08
TXP_27AECCED2E,790243.74,Suburban West,2011-01-02
TXP_C251B86881,252870.82,Suburban West,2021-05-27
TXP_DB23905245,238533.46,City Center,2007-07-05
TXP_D32C8BEB02,1365986.38,Rural East,2017-03-14
TXP_9F4C437117,110965.07,Industrial South,2013-11-24
TXP_55E2E3D4B1,942754.5,Suburban North,2020-04-12
TXP_D0DAA07E36,1116623.74,City Center,2022-08-02
TXP_92D92D5100,156621.69,Industrial South,2020-10-19
TXP_A17C438A5A,161690.09,City Center,1900-01-01
TXP_62204EE1DE,116188.36,Rural East,2022-03-12
TXP_39170B4517,131861.03,City Center,2019-12-31
TXP_C022C3F5C6,236056.08,Suburban North,2007-08-01
TXP_67C2535FCD,201198.02,Suburban North,2014-03-24
TXP_E9E1D3F45C,1085549.16,Suburban West,2024-09-19
TXP_3C4766A553,192790.86,Suburban West,2017-03-19
TXP_E6460A5745,1296973.13,City Center,2012-11-18
TXP_EF9996A705,611307.11,Unknown,2012-06-21
TXP_C077158590,103783.29,Unknown,2017-01-12
TXP_27AECCED2E,684813.7,City Center,2014-10-29
TXP_0519D318BF,317345.65,Rural East,2007-04-14
TXP_319D8810BA,435420.34,Industrial South,2012-12-07
TXP_6F73458A3B,163496.1,Rural East,2022-05-25
TXP_C022C3F5C6,621970.8,City Center,2011-08-01
TXP_7ABD3CBD71,476807.32,Suburban North,2005-06-23
TXP_3C02F23C1E,260486.775,City Center,2023-05-17
TXP_6C8A1C2FC3,50000.0,Suburban North,2023-11-01
TXP_854A88850B,260486.775,Suburban West,2018-05-16
TXP_620FC3DFC3,97758.37,Suburban West,2016-05-18
TXP_D3AA91CFBC,1545267.9,Coastal Area,2009-03-24
TXP_F8FD99F7DE,170326.27,Industrial South,1900-01-01
TXP_2A0DB42A90,98872.24,Suburban North,2014-07-28
TXP_509CDBB2EB,246497.23,Industrial South,2013-07-08
TXP_024CEC5128,432990.85,City Center,2016-02-04
TXP_65A2CE854C,1224879.01,Industrial South,2008-01-22
TXP_CE2D2EC2E3,148269.35,Suburban West,2016-02-15
TXP_3BA24D8571,107969.38,Suburban West,2006-11-04
TXP_53CB1DD27C,293450.35,Rural East,2012-05-31
TXP_F5F8760626,653912.01,Suburban North,2023-08-27
TXP_71E7FC3744,220178.31,Suburban West,2022-07-01
TXP_CBEFDB3760,265050.8,City Center,2018-03-13
TXP_EA2755D7FD,66055.26,City Center,2010-11-25
TXP_97A2EC1F39,196605.71,City Center,2023-08-24
TXP_26D2E2A74C,85798.26,City Center,2015-03-20
TXP_1A15157D80,234368.65,Suburban North,2014-11-10
TXP_8390B5F333,378373.11,Suburban North,2010-01-20
TXP_F7E8D91404,2000000.0,Suburban North,2013-09-14
TXP_15B58614F2,336222.9,Suburban North,2017-07-31
TXP_7F2D768CE3,306364.25,Industrial South,2022-06-06
TXP_FECF17D49A,273707.59,City Center,2005-08-13
TXP_D9AF933182,147342.88,Suburban West,2006-09-18
TXP_AD8AF3FA00,1799824.39,Suburban West,2007-10-23
TXP_E4B0EBAA5C,548464.25,City Center,2012-12-10
TXP_3C02F23C1E,260486.775,Rural East,2010-12-16
TXP_60223AEE6F,646612.21,Suburban West,2012-02-15
TXP_2539475E92,140524.82,Rural East,2021-03-24
TXP_DFFC259A1C,365495.44,Coastal Area,2008-02-02
TXP_3F0DE32CA4,250460.21,Unknown,2022-05-31
TXP_73D10B1CE9,85984.23,City Center,2015-08-09
TXP_DAEF91E25B,50000.0,Suburban North,2014-01-11
TXP_98C4F70796,409204.17,Industrial South,2005-11-01
TXP_B386CBE1F1,369397.04,City Center,2024-01-25
TXP_39170B4517,253051.48,City Center,2006-08-30
TXP_D624D7C266,948496.62,Suburban West,2022-07-10
TXP_B911CC6FD0,204420.9,Coastal Area,2013-09-08
TXP_8C502EF24D,717183.62,Suburban West,2021-11-16
TXP_6A23974683,50000.0,City Center,2018-06-27
TXP_864ACE7ABC,229712.43,Suburban West,2021-08-13
TXP_F9A8EEB802,419631.42,Suburban West,2021-09-04
TXP_F9C70F8C82,2000000.0,Unknown,2018-01-26
TXP_EEEB055CF2,399472.22,Rural East,2009-05-26
TXP_EEACBF9D84,50000.0,City Center,2020-04-01
TXP_F5AA31E9C3,289024.53,City Center,2017-07-19
